"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Pis","yes",1,0,1,"2.56","-0.59","-0.59"
"2","A","Par","yes",1,0,1,"1.83","-0.13","-0.72"
"3","H","Lec","yes",3,3,4,"2.24","-0.39","-1.12"
"4","A","Tor","yes",3,3,3,"1.38","0.14","-0.97"
"5","A","Juv","yes",1,0,1,"0.79","0.51","-0.46"
"6","H","Com","yes",1,0,1,"1.29","0.20","-0.26"
"7","H","Laz","yes",1,0,0,"1.81","-0.12","-0.39"
"8","A","Cre","yes",1,0,1,"1.98","-0.23","-0.61"
"9","H","Mil","yes",1,0,1,"1.12","0.30","-0.31"
"10","A","Udi","yes",0,-1,0,"1.53","0.05","-0.26"
"11","H","Sas","yes",0,-3,0,"1.96","-0.22","-0.48"
"12","A","Nap","yes",0,-2,1,"0.66","0.59","0.11"
"13","H","Fir","yes",3,2,2,"2.11","-0.31","-0.20"
"14","A","Ver","yes",0,-2,1,"2.39","-0.49","-0.69"
"15","H","Cag","yes",3,1,2,"2.24","-0.39","-1.08"
"16","A","Gen","yes",3,1,1,"1.65","-0.03","-1.11"
"17","H","Int","yes",0,-1,0,"0.76","0.53","-0.58"
"18","H","Rom","yes",3,1,1,"1.49","0.08","-0.51"
"19","A","Bol","yes",3,2,2,"1.71","-0.06","-0.57"
"20","H","Tor","yes",3,2,2,"2.12","-0.32","-0.88"
"21","A","Pis","yes",1,0,1,"2.31","-0.43","-1.32"
"22","H","Par","yes",3,4,4,"1.81","-0.12","-1.44"
"23","A","Com","yes",1,0,0,"1.01","0.37","-1.07"
"24","H","Cre","yes",3,1,2,"2.23","-0.39","-1.46"
"25","A","Laz","yes",3,2,2,"1.30","0.19","-1.26"
"26","H","Nap","yes",3,1,2,"1.38","0.14","-1.12"
"27","A","Sas","yes",0,-1,1,"1.21","0.25","-0.87"
"28","H","Udi","yes",1,0,2,"1.66","-0.03","-0.90"
"29","A","Int","yes",1,0,1,"0.45","0.72","-0.18"
"30","H","Ver","yes",3,1,1,"2.41","-0.50","-0.68"
"31","A","Lec","yes",3,3,3,"1.89","-0.18","-0.85"
"32","H","Juv","yes",0,-1,0,"1.37","0.15","-0.70"
"33","A","Rom","yes",1,0,1,"0.71","0.56","-0.14"
"34","A","Cag","yes",0,-1,2,"1.61","-0.00","-0.15"
"35","H","Gen","yes",1,0,0,"2.01","-0.25","-0.40"
"36","A","Mil","yes",3,1,3,"1.04","0.36","-0.04"
"37","H","Bol","no",NA,NA,NA,"1.41","0.12","0.08"
"38","A","Fir","no",NA,NA,NA,"1.74","-0.08","0.00"
