"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Int","yes",0,-5,0,"0.25","0.80","0.80"
"2","H","Fir","yes",1,0,0,"1.79","-0.47","0.32"
"3","A","Rom","yes",3,1,1,"0.40","0.67","0.99"
"4","H","Ata","yes",0,-3,0,"1.32","-0.09","0.90"
"5","A","Par","yes",0,-1,1,"1.32","-0.09","0.81"
"6","A","Laz","yes",1,0,3,"0.83","0.32","1.13"
"7","H","Nap","yes",3,1,1,"1.02","0.16","1.29"
"8","H","Gen","yes",3,1,2,"1.67","-0.38","0.91"
"9","A","Bol","yes",1,0,0,"1.19","0.02","0.93"
"10","H","Pis","yes",1,0,2,"2.36","-0.94","-0.01"
"11","A","Juv","yes",1,0,0,"0.46","0.62","0.61"
"12","H","Com","yes",0,-4,1,"0.94","0.23","0.83"
"13","A","Lec","yes",0,-1,1,"1.39","-0.15","0.69"
"14","H","Mil","yes",0,-1,2,"0.80","0.34","1.03"
"15","H","Cre","yes",3,1,1,"1.94","-0.59","0.43"
"16","A","Sas","yes",3,1,1,"0.76","0.37","0.81"
"17","H","Cag","yes",0,-1,1,"1.94","-0.60","0.21"
"18","A","Ver","yes",3,3,3,"2.02","-0.66","-0.46"
"19","H","Udi","yes",0,-1,1,"1.29","-0.06","-0.52"
"20","A","Ata","yes",0,-2,0,"0.63","0.48","-0.04"
"21","H","Rom","yes",0,-2,0,"1.12","0.08","0.04"
"22","A","Com","yes",0,-6,0,"0.61","0.50","0.54"
"23","H","Lec","yes",3,1,1,"1.95","-0.60","-0.06"
"24","A","Fir","yes",1,0,2,"1.23","-0.02","-0.08"
"25","H","Bol","yes",0,-1,1,"1.05","0.14","0.06"
"26","A","Gen","yes",0,-3,0,"1.15","0.06","0.11"
"27","H","Laz","yes",3,2,2,"1.44","-0.19","-0.08"
"28","A","Nap","yes",0,-1,1,"0.38","0.69","0.61"
"29","H","Par","yes",3,3,4,"1.44","-0.19","0.43"
"30","A","Mil","yes",0,-1,2,"0.63","0.48","0.91"
"31","A","Pis","yes",3,1,1,"1.90","-0.57","0.34"
"32","H","Ver","yes",3,1,2,"2.16","-0.78","-0.44"
"33","A","Cre","yes",1,0,0,"1.49","-0.22","-0.66"
"34","H","Int","yes",1,0,2,"0.51","0.58","-0.08"
"35","A","Udi","yes",0,-2,0,"1.03","0.15","0.07"
"36","H","Sas","yes",3,1,2,"1.61","-0.32","-0.26"
"37","A","Cag","no",NA,NA,NA,"1.11","0.09","-0.17"
"38","H","Juv","no",NA,NA,NA,"1.01","0.17","-0.00"
