"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Udi","yes",1,0,1,"0.66","-0.22","-0.22"
"2","A","Laz","yes",0,-4,0,"0.51","0.05","-0.17"
"3","H","Cre","yes",1,0,0,"0.73","-0.36","-0.53"
"4","H","Juv","yes",1,0,1,"0.25","0.53","0.00"
"5","A","Rom","yes",0,-2,0,"0.24","0.56","0.56"
"6","H","Sas","yes",0,-1,0,"0.51","0.06","0.62"
"7","A","Pis","yes",1,0,0,"1.45","-1.70","-1.08"
"8","H","Cag","yes",1,0,2,"0.74","-0.37","-1.45"
"9","A","Com","yes",0,-2,1,"0.36","0.32","-1.13"
"10","H","Int","yes",0,-1,1,"0.12","0.78","-0.34"
"11","A","Lec","yes",1,0,0,"0.95","-0.77","-1.11"
"12","H","Par","yes",0,-1,1,"0.42","0.22","-0.89"
"13","A","Gen","yes",0,-1,1,"0.74","-0.39","-1.28"
"14","H","Ata","yes",3,2,3,"0.37","0.31","-0.96"
"15","A","Fir","yes",3,1,2,"0.82","-0.52","-1.48"
"16","A","Mil","yes",0,-3,0,"0.38","0.30","-1.18"
"17","H","Tor","yes",0,-3,0,"0.63","-0.16","-1.34"
"18","A","Nap","yes",1,0,2,"0.22","0.59","-0.75"
"19","H","Laz","yes",0,-1,0,"0.42","0.22","-0.53"
"20","H","Bol","yes",0,-1,2,"0.27","0.51","-0.03"
"21","A","Cre","yes",1,0,0,"1.03","-0.92","-0.95"
"22","H","Udi","yes",0,-2,1,"0.35","0.34","-0.60"
"23","A","Cag","yes",0,-4,0,"0.71","-0.33","-0.93"
"24","H","Pis","yes",1,0,0,"1.21","-1.25","-2.18"
"25","A","Par","yes",0,-1,1,"0.89","-0.65","-2.83"
"26","A","Sas","yes",0,-3,0,"0.46","0.14","-2.70"
"27","H","Nap","yes",0,-1,1,"0.26","0.52","-2.17"
"28","A","Bol","yes",3,1,2,"0.78","-0.46","-2.63"
"29","H","Gen","yes",0,-2,0,"0.54","-0.01","-2.64"
"30","A","Ata","yes",0,-1,0,"0.38","0.30","-2.35"
"31","H","Fir","yes",0,-1,0,"0.62","-0.15","-2.50"
"32","A","Tor","yes",0,-1,1,"0.56","-0.03","-2.53"
"33","H","Mil","yes",0,-1,0,"0.19","0.65","-1.88"
"34","H","Lec","yes",1,0,0,"0.74","-0.38","-2.26"
"35","A","Juv","yes",1,0,1,"0.27","0.50","-1.76"
"36","H","Com","yes",0,-1,0,"0.23","0.57","-1.19"
"37","A","Int","no",NA,NA,NA,"0.15","0.73","-0.46"
"38","H","Rom","no",NA,NA,NA,"0.29","0.46","-0.00"
