"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
4,"FC Paços de Ferreira",507,"GD Estoril Praia",582,0,3,"A","2022-08-26","19:15:00","FINISHED"
4,"CS Marítimo",5575,"Portimonense SC",5601,0,1,"A","2022-08-27","14:30:00","FINISHED"
4,"Boavista FC",810,"Sport Lisboa e Benfica",1903,0,3,"A","2022-08-27","17:00:00","FINISHED"
4,"Sporting Clube de Portugal",498,"GD Chaves",1103,0,2,"A","2022-08-27","19:30:00","FINISHED"
4,"FC Famalicão",5531,"CD Santa Clara",5530,1,0,"H","2022-08-28","14:30:00","FINISHED"
4,"FC Arouca",712,"Sporting Clube de Braga",5613,0,6,"A","2022-08-28","17:00:00","FINISHED"
4,"Rio Ave FC",496,"FC Porto",503,3,1,"H","2022-08-28","19:30:00","FINISHED"
4,"Vitória SC",5543,"Casa Pia AC",6618,0,1,"A","2022-08-29","18:00:00","FINISHED"
4,"FC Vizela",5589,"Gil Vicente FC",5533,2,2,"D","2022-08-29","20:15:00","FINISHED"
3,"Sport Lisboa e Benfica",1903,"FC Paços de Ferreira",507,3,2,"H","2022-08-30","19:15:00","FINISHED"
5,"Sport Lisboa e Benfica",1903,"FC Vizela",5589,2,1,"H","2022-09-02","18:00:00","FINISHED"
5,"GD Estoril Praia",582,"Sporting Clube de Portugal",498,0,2,"A","2022-09-02","20:15:00","FINISHED"
5,"Sporting Clube de Braga",5613,"Vitória SC",5543,1,0,"H","2022-09-03","14:30:00","FINISHED"
5,"Gil Vicente FC",5533,"FC Porto",503,0,2,"A","2022-09-03","19:30:00","FINISHED"
5,"Casa Pia AC",6618,"FC Arouca",712,0,0,"D","2022-09-04","14:30:00","FINISHED"
5,"CD Santa Clara",5530,"CS Marítimo",5575,2,1,"H","2022-09-04","17:00:00","FINISHED"
5,"Portimonense SC",5601,"FC Famalicão",5531,1,0,"H","2022-09-04","19:30:00","FINISHED"
5,"Boavista FC",810,"FC Paços de Ferreira",507,1,0,"H","2022-09-05","18:00:00","FINISHED"
5,"GD Chaves",1103,"Rio Ave FC",496,1,1,"D","2022-09-05","20:15:00","FINISHED"
6,"Vitória SC",5543,"CD Santa Clara",5530,1,0,"H","2022-09-09","19:15:00","FINISHED"
6,"FC Famalicão",5531,"Sport Lisboa e Benfica",1903,0,1,"A","2022-09-10","14:30:00","FINISHED"
6,"Sporting Clube de Portugal",498,"Portimonense SC",5601,4,0,"H","2022-09-10","17:00:00","FINISHED"
6,"FC Porto",503,"GD Chaves",1103,3,0,"H","2022-09-10","19:30:00","FINISHED"
6,"FC Paços de Ferreira",507,"Casa Pia AC",6618,2,3,"A","2022-09-11","14:30:00","FINISHED"
6,"CS Marítimo",5575,"Gil Vicente FC",5533,1,2,"A","2022-09-11","17:00:00","FINISHED"
6,"FC Arouca",712,"Boavista FC",810,1,2,"A","2022-09-11","17:00:00","FINISHED"
6,"Rio Ave FC",496,"Sporting Clube de Braga",5613,2,3,"A","2022-09-11","19:30:00","FINISHED"
6,"FC Vizela",5589,"GD Estoril Praia",582,0,1,"A","2022-09-12","19:15:00","FINISHED"
7,"Portimonense SC",5601,"GD Chaves",1103,1,0,"H","2022-09-16","19:15:00","FINISHED"
7,"Gil Vicente FC",5533,"Rio Ave FC",496,2,2,"D","2022-09-17","14:30:00","FINISHED"
7,"CD Santa Clara",5530,"FC Paços de Ferreira",507,1,1,"D","2022-09-17","14:30:00","FINISHED"
7,"GD Estoril Praia",582,"FC Porto",503,1,1,"D","2022-09-17","17:00:00","FINISHED"
7,"Boavista FC",810,"Sporting Clube de Portugal",498,2,1,"H","2022-09-17","19:30:00","FINISHED"
7,"FC Arouca",712,"Vitória SC",5543,2,2,"D","2022-09-18","14:30:00","FINISHED"
7,"Sport Lisboa e Benfica",1903,"CS Marítimo",5575,5,0,"H","2022-09-18","17:00:00","FINISHED"
7,"Casa Pia AC",6618,"FC Famalicão",5531,1,0,"H","2022-09-18","17:00:00","FINISHED"
7,"Sporting Clube de Braga",5613,"FC Vizela",5589,2,0,"H","2022-09-18","19:30:00","FINISHED"
8,"Sporting Clube de Portugal",498,"Gil Vicente FC",5533,3,1,"H","2022-09-30","18:00:00","FINISHED"
8,"FC Porto",503,"Sporting Clube de Braga",5613,4,1,"H","2022-09-30","20:15:00","FINISHED"
8,"FC Vizela",5589,"Portimonense SC",5601,1,0,"H","2022-10-01","14:30:00","FINISHED"
8,"GD Chaves",1103,"GD Estoril Praia",582,1,1,"D","2022-10-01","17:00:00","FINISHED"
8,"Vitória SC",5543,"Sport Lisboa e Benfica",1903,0,0,"D","2022-10-01","19:30:00","FINISHED"
8,"Rio Ave FC",496,"CD Santa Clara",5530,1,0,"H","2022-10-02","14:30:00","FINISHED"
8,"FC Paços de Ferreira",507,"FC Arouca",712,1,1,"D","2022-10-02","17:00:00","FINISHED"
8,"FC Famalicão",5531,"Boavista FC",810,4,0,"H","2022-10-02","19:30:00","FINISHED"
8,"CS Marítimo",5575,"Casa Pia AC",6618,1,2,"A","2022-10-03","19:15:00","FINISHED"
9,"Gil Vicente FC",5533,"GD Estoril Praia",582,0,1,"A","2022-10-07","19:15:00","FINISHED"
9,"CD Santa Clara",5530,"Sporting Clube de Portugal",498,1,2,"A","2022-10-08","14:30:00","FINISHED"
9,"Sport Lisboa e Benfica",1903,"Rio Ave FC",496,4,2,"H","2022-10-08","17:00:00","FINISHED"
9,"Portimonense SC",5601,"FC Porto",503,0,2,"A","2022-10-08","17:00:00","FINISHED"
9,"FC Paços de Ferreira",507,"Vitória SC",5543,0,1,"A","2022-10-08","19:30:00","FINISHED"
9,"Boavista FC",810,"CS Marítimo",5575,1,1,"D","2022-10-09","14:30:00","FINISHED"
9,"Casa Pia AC",6618,"FC Vizela",5589,0,1,"A","2022-10-09","17:00:00","FINISHED"
9,"Sporting Clube de Braga",5613,"GD Chaves",1103,0,1,"A","2022-10-09","19:30:00","FINISHED"
9,"FC Arouca",712,"FC Famalicão",5531,4,1,"H","2022-10-10","19:15:00","FINISHED"
10,"FC Porto",503,"Sport Lisboa e Benfica",1903,0,1,"A","2022-10-21","19:15:00","FINISHED"
10,"FC Famalicão",5531,"FC Paços de Ferreira",507,2,1,"H","2022-10-22","14:30:00","FINISHED"
10,"GD Estoril Praia",582,"Sporting Clube de Braga",5613,0,2,"A","2022-10-22","17:00:00","FINISHED"
10,"Sporting Clube de Portugal",498,"Casa Pia AC",6618,3,1,"H","2022-10-22","19:30:00","FINISHED"
10,"FC Vizela",5589,"CD Santa Clara",5530,0,1,"A","2022-10-23","14:30:00","FINISHED"
10,"CS Marítimo",5575,"FC Arouca",712,1,1,"D","2022-10-23","14:30:00","FINISHED"
10,"GD Chaves",1103,"Gil Vicente FC",5533,3,1,"H","2022-10-23","17:00:00","FINISHED"
10,"Vitória SC",5543,"Boavista FC",810,3,2,"H","2022-10-23","19:30:00","FINISHED"
10,"Rio Ave FC",496,"Portimonense SC",5601,1,0,"H","2022-10-24","19:15:00","FINISHED"
11,"FC Paços de Ferreira",507,"CS Marítimo",5575,0,1,"A","2022-10-28","19:15:00","FINISHED"
11,"CD Santa Clara",5530,"FC Porto",503,1,1,"D","2022-10-29","14:30:00","FINISHED"
11,"Sport Lisboa e Benfica",1903,"GD Chaves",1103,5,0,"H","2022-10-29","17:00:00","FINISHED"
11,"FC Arouca",712,"Sporting Clube de Portugal",498,1,0,"H","2022-10-29","19:30:00","FINISHED"
11,"Boavista FC",810,"FC Vizela",5589,2,2,"D","2022-10-30","15:30:00","FINISHED"
11,"Portimonense SC",5601,"GD Estoril Praia",582,1,1,"D","2022-10-30","15:30:00","FINISHED"
11,"Casa Pia AC",6618,"Rio Ave FC",496,1,0,"H","2022-10-30","18:00:00","FINISHED"
11,"Gil Vicente FC",5533,"Sporting Clube de Braga",5613,0,1,"A","2022-10-30","20:30:00","FINISHED"
11,"Vitória SC",5543,"FC Famalicão",5531,3,2,"H","2022-10-31","20:15:00","FINISHED"
12,"Gil Vicente FC",5533,"Portimonense SC",5601,1,2,"A","2022-11-04","20:15:00","FINISHED"
12,"FC Vizela",5589,"FC Arouca",712,0,1,"A","2022-11-05","15:30:00","FINISHED"
12,"FC Porto",503,"FC Paços de Ferreira",507,4,0,"H","2022-11-05","18:00:00","FINISHED"
12,"Sporting Clube de Portugal",498,"Vitória SC",5543,3,0,"H","2022-11-05","20:30:00","FINISHED"
12,"Rio Ave FC",496,"Boavista FC",810,1,0,"H","2022-11-06","15:30:00","FINISHED"
12,"CS Marítimo",5575,"FC Famalicão",5531,0,0,"D","2022-11-06","18:00:00","FINISHED"
12,"Sporting Clube de Braga",5613,"Casa Pia AC",6618,0,1,"A","2022-11-06","18:00:00","FINISHED"
12,"GD Estoril Praia",582,"Sport Lisboa e Benfica",1903,1,5,"A","2022-11-06","20:30:00","FINISHED"
12,"GD Chaves",1103,"CD Santa Clara",5530,0,0,"D","2022-11-07","20:15:00","FINISHED"
13,"FC Arouca",712,"Rio Ave FC",496,0,1,"A","2022-11-12","18:00:00","FINISHED"
13,"Boavista FC",810,"FC Porto",503,1,4,"A","2022-11-12","20:30:00","FINISHED"
13,"Vitória SC",5543,"CS Marítimo",5575,1,0,"H","2022-11-13","15:30:00","FINISHED"
13,"FC Paços de Ferreira",507,"FC Vizela",5589,0,2,"A","2022-11-13","15:30:00","FINISHED"
13,"Casa Pia AC",6618,"GD Chaves",1103,1,2,"A","2022-11-13","18:00:00","FINISHED"
13,"Sport Lisboa e Benfica",1903,"Gil Vicente FC",5533,3,1,"H","2022-11-13","18:00:00","FINISHED"
13,"Portimonense SC",5601,"Sporting Clube de Braga",5613,1,2,"A","2022-11-13","18:00:00","FINISHED"
13,"FC Famalicão",5531,"Sporting Clube de Portugal",498,1,2,"A","2022-11-13","20:30:00","FINISHED"
13,"CD Santa Clara",5530,"GD Estoril Praia",582,3,1,"H","2022-11-14","20:15:00","FINISHED"
14,"Rio Ave FC",496,"CS Marítimo",5575,1,1,"D","2022-12-23","20:15:00","FINISHED"
14,"Portimonense SC",5601,"Casa Pia AC",6618,1,2,"A","2022-12-28","19:00:00","FINISHED"
14,"FC Porto",503,"FC Arouca",712,5,1,"H","2022-12-28","21:15:00","FINISHED"
14,"Gil Vicente FC",5533,"CD Santa Clara",5530,1,0,"H","2022-12-29","17:00:00","FINISHED"
14,"Sporting Clube de Portugal",498,"FC Paços de Ferreira",507,3,0,"H","2022-12-29","21:15:00","FINISHED"
14,"GD Chaves",1103,"FC Famalicão",5531,0,2,"A","2022-12-30","17:00:00","FINISHED"
14,"FC Vizela",5589,"Vitória SC",5543,3,0,"H","2022-12-30","19:00:00","FINISHED"
14,"Sporting Clube de Braga",5613,"Sport Lisboa e Benfica",1903,3,0,"H","2022-12-30","21:15:00","FINISHED"
15,"CD Santa Clara",5530,"Sporting Clube de Braga",5613,0,4,"A","2023-01-05","20:15:00","FINISHED"
15,"Sport Lisboa e Benfica",1903,"Portimonense SC",5601,1,0,"H","2023-01-06","19:00:00","FINISHED"
15,"FC Famalicão",5531,"FC Vizela",5589,2,1,"H","2023-01-06","21:15:00","FINISHED"
15,"FC Arouca",712,"GD Estoril Praia",582,2,0,"H","2023-01-07","15:30:00","FINISHED"
15,"Vitória SC",5543,"Rio Ave FC",496,0,0,"D","2023-01-07","18:00:00","FINISHED"
15,"Casa Pia AC",6618,"FC Porto",503,0,0,"D","2023-01-07","20:30:00","FINISHED"
15,"FC Paços de Ferreira",507,"GD Chaves",1103,1,1,"D","2023-01-08","15:30:00","FINISHED"
15,"CS Marítimo",5575,"Sporting Clube de Portugal",498,1,0,"H","2023-01-08","18:00:00","FINISHED"
15,"Boavista FC",810,"Gil Vicente FC",5533,1,0,"H","2023-01-08","20:30:00","FINISHED"
16,"Portimonense SC",5601,"CD Santa Clara",5530,0,0,"D","2023-01-13","20:15:00","FINISHED"
16,"FC Vizela",5589,"CS Marítimo",5575,3,0,"H","2023-01-14","15:30:00","FINISHED"
16,"Rio Ave FC",496,"FC Paços de Ferreira",507,0,1,"A","2023-01-14","18:00:00","FINISHED"
16,"Sporting Clube de Braga",5613,"Boavista FC",810,1,0,"H","2023-01-14","20:30:00","FINISHED"
16,"GD Chaves",1103,"FC Arouca",712,1,1,"D","2023-01-15","15:30:00","FINISHED"
16,"Sport Lisboa e Benfica",1903,"Sporting Clube de Portugal",498,2,2,"D","2023-01-15","18:00:00","FINISHED"
16,"FC Porto",503,"FC Famalicão",5531,4,1,"H","2023-01-15","20:30:00","FINISHED"
16,"GD Estoril Praia",582,"Casa Pia AC",6618,2,0,"H","2023-01-16","19:00:00","FINISHED"
16,"Gil Vicente FC",5533,"Vitória SC",5543,2,1,"H","2023-01-16","21:15:00","FINISHED"
17,"FC Arouca",712,"Portimonense SC",5601,4,0,"H","2023-01-20","19:00:00","FINISHED"
17,"Sporting Clube de Portugal",498,"FC Vizela",5589,2,1,"H","2023-01-20","21:15:00","FINISHED"
17,"FC Paços de Ferreira",507,"Sporting Clube de Braga",5613,1,2,"A","2023-01-21","15:30:00","FINISHED"
17,"CD Santa Clara",5530,"Sport Lisboa e Benfica",1903,0,3,"A","2023-01-21","18:00:00","FINISHED"
17,"Vitória SC",5543,"FC Porto",503,0,1,"A","2023-01-21","20:30:00","FINISHED"
17,"CS Marítimo",5575,"GD Estoril Praia",582,1,0,"H","2023-01-22","15:30:00","FINISHED"
17,"Casa Pia AC",6618,"Gil Vicente FC",5533,1,3,"A","2023-01-22","18:00:00","FINISHED"
17,"FC Famalicão",5531,"Rio Ave FC",496,0,0,"D","2023-01-22","20:30:00","FINISHED"
17,"Boavista FC",810,"GD Chaves",1103,1,1,"D","2023-01-23","20:15:00","FINISHED"
20,"FC Paços de Ferreira",507,"Sport Lisboa e Benfica",1903,0,2,"A","2023-01-26","20:15:00","FINISHED"
18,"FC Vizela",5589,"Rio Ave FC",496,3,1,"H","2023-01-29","15:30:00","FINISHED"
18,"Casa Pia AC",6618,"CD Santa Clara",5530,2,1,"H","2023-01-29","15:30:00","FINISHED"
18,"Boavista FC",810,"Portimonense SC",5601,4,2,"H","2023-01-29","18:00:00","FINISHED"
18,"FC Famalicão",5531,"GD Estoril Praia",582,1,0,"H","2023-01-29","20:30:00","FINISHED"
18,"Vitória SC",5543,"GD Chaves",1103,2,1,"H","2023-01-30","20:15:00","FINISHED"
18,"FC Paços de Ferreira",507,"Gil Vicente FC",5533,NA,NA,NA,"2023-01-31","19:00:00","SCHEDULED"
18,"FC Arouca",712,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2023-01-31","21:15:00","SCHEDULED"
18,"CS Marítimo",5575,"FC Porto",503,NA,NA,NA,"2023-02-01","19:00:00","SCHEDULED"
18,"Sporting Clube de Portugal",498,"Sporting Clube de Braga",5613,NA,NA,NA,"2023-02-01","21:15:00","SCHEDULED"
19,"CD Santa Clara",5530,"Boavista FC",810,NA,NA,NA,"2023-02-04","15:30:00","SCHEDULED"
19,"Sport Lisboa e Benfica",1903,"Casa Pia AC",6618,NA,NA,NA,"2023-02-04","18:00:00","SCHEDULED"
19,"GD Estoril Praia",582,"Vitória SC",5543,NA,NA,NA,"2023-02-04","20:30:00","SCHEDULED"
19,"Sporting Clube de Braga",5613,"FC Famalicão",5531,NA,NA,NA,"2023-02-05","15:30:00","SCHEDULED"
19,"GD Chaves",1103,"CS Marítimo",5575,NA,NA,NA,"2023-02-05","15:30:00","SCHEDULED"
19,"FC Porto",503,"FC Vizela",5589,NA,NA,NA,"2023-02-05","18:00:00","SCHEDULED"
19,"Gil Vicente FC",5533,"FC Arouca",712,NA,NA,NA,"2023-02-05","20:30:00","SCHEDULED"
19,"Portimonense SC",5601,"FC Paços de Ferreira",507,NA,NA,NA,"2023-02-06","19:00:00","SCHEDULED"
19,"Rio Ave FC",496,"Sporting Clube de Portugal",498,NA,NA,NA,"2023-02-06","21:15:00","SCHEDULED"
14,"GD Estoril Praia",582,"Boavista FC",810,NA,NA,NA,"2023-02-09","18:00:00","SCHEDULED"
20,"FC Vizela",5589,"GD Chaves",1103,NA,NA,NA,"2023-02-10","20:15:00","SCHEDULED"
20,"FC Arouca",712,"CD Santa Clara",5530,NA,NA,NA,"2023-02-11","18:00:00","SCHEDULED"
20,"Vitória SC",5543,"Portimonense SC",5601,NA,NA,NA,"2023-02-11","20:30:00","SCHEDULED"
20,"FC Famalicão",5531,"Gil Vicente FC",5533,NA,NA,NA,"2023-02-12","15:30:00","SCHEDULED"
20,"Sporting Clube de Portugal",498,"FC Porto",503,NA,NA,NA,"2023-02-12","18:00:00","SCHEDULED"
20,"CS Marítimo",5575,"Sporting Clube de Braga",5613,NA,NA,NA,"2023-02-12","20:30:00","SCHEDULED"
20,"Rio Ave FC",496,"GD Estoril Praia",582,NA,NA,NA,"2023-02-13","19:00:00","SCHEDULED"
20,"Boavista FC",810,"Casa Pia AC",6618,NA,NA,NA,"2023-02-13","21:15:00","SCHEDULED"
21,"Gil Vicente FC",5533,"FC Vizela",5589,NA,NA,NA,"2023-02-17","20:15:00","SCHEDULED"
21,"Portimonense SC",5601,"CS Marítimo",5575,NA,NA,NA,"2023-02-18","15:30:00","SCHEDULED"
21,"GD Estoril Praia",582,"FC Paços de Ferreira",507,NA,NA,NA,"2023-02-18","18:00:00","SCHEDULED"
21,"FC Porto",503,"Rio Ave FC",496,NA,NA,NA,"2023-02-18","20:30:00","SCHEDULED"
21,"CD Santa Clara",5530,"FC Famalicão",5531,NA,NA,NA,"2023-02-19","15:30:00","SCHEDULED"
21,"Sporting Clube de Braga",5613,"FC Arouca",712,NA,NA,NA,"2023-02-19","18:00:00","SCHEDULED"
21,"Casa Pia AC",6618,"Vitória SC",5543,NA,NA,NA,"2023-02-19","20:30:00","SCHEDULED"
21,"GD Chaves",1103,"Sporting Clube de Portugal",498,NA,NA,NA,"2023-02-20","19:00:00","SCHEDULED"
21,"Sport Lisboa e Benfica",1903,"Boavista FC",810,NA,NA,NA,"2023-02-20","21:15:00","SCHEDULED"
22,"FC Famalicão",5531,"Portimonense SC",5601,NA,NA,NA,"2023-02-24","20:15:00","SCHEDULED"
22,"FC Arouca",712,"Casa Pia AC",6618,NA,NA,NA,"2023-02-25","15:30:00","SCHEDULED"
22,"CS Marítimo",5575,"CD Santa Clara",5530,NA,NA,NA,"2023-02-25","18:00:00","SCHEDULED"
22,"FC Vizela",5589,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2023-02-25","20:30:00","SCHEDULED"
22,"Rio Ave FC",496,"GD Chaves",1103,NA,NA,NA,"2023-02-26","15:30:00","SCHEDULED"
22,"FC Paços de Ferreira",507,"Boavista FC",810,NA,NA,NA,"2023-02-26","18:00:00","SCHEDULED"
22,"FC Porto",503,"Gil Vicente FC",5533,NA,NA,NA,"2023-02-26","20:30:00","SCHEDULED"
22,"Sporting Clube de Portugal",498,"GD Estoril Praia",582,NA,NA,NA,"2023-02-27","19:00:00","SCHEDULED"
22,"Vitória SC",5543,"Sporting Clube de Braga",5613,NA,NA,NA,"2023-02-27","21:15:00","SCHEDULED"
23,"GD Chaves",1103,"FC Porto",503,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"CD Santa Clara",5530,"Vitória SC",5543,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"Casa Pia AC",6618,"FC Paços de Ferreira",507,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"Portimonense SC",5601,"Sporting Clube de Portugal",498,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"Sporting Clube de Braga",5613,"Rio Ave FC",496,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"Gil Vicente FC",5533,"CS Marítimo",5575,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"GD Estoril Praia",582,"FC Vizela",5589,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"Sport Lisboa e Benfica",1903,"FC Famalicão",5531,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
23,"Boavista FC",810,"FC Arouca",712,NA,NA,NA,"2023-03-05","15:30:00","SCHEDULED"
24,"GD Chaves",1103,"Portimonense SC",5601,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"FC Famalicão",5531,"Casa Pia AC",6618,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"Rio Ave FC",496,"Gil Vicente FC",5533,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"Sporting Clube de Portugal",498,"Boavista FC",810,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"FC Paços de Ferreira",507,"CD Santa Clara",5530,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"Vitória SC",5543,"FC Arouca",712,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"FC Vizela",5589,"Sporting Clube de Braga",5613,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"FC Porto",503,"GD Estoril Praia",582,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
24,"CS Marítimo",5575,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2023-03-12","15:30:00","SCHEDULED"
25,"Casa Pia AC",6618,"CS Marítimo",5575,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"GD Estoril Praia",582,"GD Chaves",1103,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"Boavista FC",810,"FC Famalicão",5531,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"Sport Lisboa e Benfica",1903,"Vitória SC",5543,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"Gil Vicente FC",5533,"Sporting Clube de Portugal",498,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"Sporting Clube de Braga",5613,"FC Porto",503,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"Portimonense SC",5601,"FC Vizela",5589,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"FC Arouca",712,"FC Paços de Ferreira",507,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
25,"CD Santa Clara",5530,"Rio Ave FC",496,NA,NA,NA,"2023-03-19","15:30:00","SCHEDULED"
26,"GD Chaves",1103,"Sporting Clube de Braga",5613,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"Rio Ave FC",496,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"Sporting Clube de Portugal",498,"CD Santa Clara",5530,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"Vitória SC",5543,"FC Paços de Ferreira",507,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"FC Vizela",5589,"Casa Pia AC",6618,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"FC Porto",503,"Portimonense SC",5601,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"GD Estoril Praia",582,"Gil Vicente FC",5533,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"CS Marítimo",5575,"Boavista FC",810,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
26,"FC Famalicão",5531,"FC Arouca",712,NA,NA,NA,"2023-04-02","14:30:00","SCHEDULED"
27,"Gil Vicente FC",5533,"GD Chaves",1103,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"FC Paços de Ferreira",507,"FC Famalicão",5531,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"Portimonense SC",5601,"Rio Ave FC",496,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"Sporting Clube de Braga",5613,"GD Estoril Praia",582,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"CD Santa Clara",5530,"FC Vizela",5589,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"FC Arouca",712,"CS Marítimo",5575,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"Casa Pia AC",6618,"Sporting Clube de Portugal",498,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"Sport Lisboa e Benfica",1903,"FC Porto",503,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
27,"Boavista FC",810,"Vitória SC",5543,NA,NA,NA,"2023-04-08","14:30:00","SCHEDULED"
28,"GD Estoril Praia",582,"Portimonense SC",5601,NA,NA,NA,"2023-04-16","14:30:00","SCHEDULED"
28,"CS Marítimo",5575,"FC Paços de Ferreira",507,NA,NA,NA,"2023-04-16","14:30:00","SCHEDULED"
28,"FC Vizela",5589,"Boavista FC",810,NA,NA,NA,"2023-04-16","14:30:00","SCHEDULED"
28,"FC Porto",503,"CD Santa Clara",5530,NA,NA,NA,"2023-04-16","14:30:00","SCHEDULED"
