"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
3,"Fulham FC",63,"Burnley FC",328,4,2,"H","2018-08-26"
3,"Newcastle United FC",67,"Chelsea FC",61,1,2,"A","2018-08-26"
3,"Manchester United FC",66,"Tottenham Hotspur FC",73,0,3,"A","2018-08-27"
4,"Leicester City FC",338,"Liverpool FC",64,1,2,"A","2018-09-01"
4,"Chelsea FC",61,"AFC Bournemouth",1044,2,0,"H","2018-09-01"
4,"Everton FC",62,"Huddersfield Town AFC",394,1,1,"D","2018-09-01"
4,"West Ham United FC",563,"Wolverhampton Wanderers FC",76,0,1,"A","2018-09-01"
4,"Crystal Palace FC",354,"Southampton FC",340,0,2,"A","2018-09-01"
4,"Brighton & Hove Albion FC",397,"Fulham FC",63,2,2,"D","2018-09-01"
4,"Manchester City FC",65,"Newcastle United FC",67,2,1,"H","2018-09-01"
4,"Cardiff City FC",715,"Arsenal FC",57,2,3,"A","2018-09-02"
4,"Burnley FC",328,"Manchester United FC",66,0,2,"A","2018-09-02"
4,"Watford FC",346,"Tottenham Hotspur FC",73,2,1,"H","2018-09-02"
5,"Tottenham Hotspur FC",73,"Liverpool FC",64,1,2,"A","2018-09-15"
5,"Manchester City FC",65,"Fulham FC",63,3,0,"H","2018-09-15"
5,"Newcastle United FC",67,"Arsenal FC",57,1,2,"A","2018-09-15"
5,"Chelsea FC",61,"Cardiff City FC",715,4,1,"H","2018-09-15"
5,"Huddersfield Town AFC",394,"Crystal Palace FC",354,0,1,"A","2018-09-15"
5,"AFC Bournemouth",1044,"Leicester City FC",338,4,2,"H","2018-09-15"
5,"Watford FC",346,"Manchester United FC",66,1,2,"A","2018-09-15"
5,"Wolverhampton Wanderers FC",76,"Burnley FC",328,1,0,"H","2018-09-16"
5,"Everton FC",62,"West Ham United FC",563,1,3,"A","2018-09-16"
5,"Southampton FC",340,"Brighton & Hove Albion FC",397,2,2,"D","2018-09-17"
6,"Fulham FC",63,"Watford FC",346,1,1,"D","2018-09-22"
6,"Liverpool FC",64,"Southampton FC",340,3,0,"H","2018-09-22"
6,"Manchester United FC",66,"Wolverhampton Wanderers FC",76,1,1,"D","2018-09-22"
6,"Leicester City FC",338,"Huddersfield Town AFC",394,3,1,"H","2018-09-22"
6,"Burnley FC",328,"AFC Bournemouth",1044,4,0,"H","2018-09-22"
6,"Cardiff City FC",715,"Manchester City FC",65,0,5,"A","2018-09-22"
6,"Crystal Palace FC",354,"Newcastle United FC",67,0,0,"D","2018-09-22"
6,"Brighton & Hove Albion FC",397,"Tottenham Hotspur FC",73,1,2,"A","2018-09-22"
6,"West Ham United FC",563,"Chelsea FC",61,0,0,"D","2018-09-23"
6,"Arsenal FC",57,"Everton FC",62,2,0,"H","2018-09-23"
7,"West Ham United FC",563,"Manchester United FC",66,3,1,"H","2018-09-29"
7,"Wolverhampton Wanderers FC",76,"Southampton FC",340,2,0,"H","2018-09-29"
7,"Manchester City FC",65,"Brighton & Hove Albion FC",397,2,0,"H","2018-09-29"
7,"Newcastle United FC",67,"Leicester City FC",338,0,2,"A","2018-09-29"
7,"Arsenal FC",57,"Watford FC",346,2,0,"H","2018-09-29"
7,"Everton FC",62,"Fulham FC",63,3,0,"H","2018-09-29"
7,"Huddersfield Town AFC",394,"Tottenham Hotspur FC",73,0,2,"A","2018-09-29"
7,"Chelsea FC",61,"Liverpool FC",64,1,1,"D","2018-09-29"
7,"Cardiff City FC",715,"Burnley FC",328,1,2,"A","2018-09-30"
7,"AFC Bournemouth",1044,"Crystal Palace FC",354,2,1,"H","2018-10-01"
8,"Brighton & Hove Albion FC",397,"West Ham United FC",563,1,0,"H","2018-10-05"
8,"Tottenham Hotspur FC",73,"Cardiff City FC",715,1,0,"H","2018-10-06"
8,"Leicester City FC",338,"Everton FC",62,1,2,"A","2018-10-06"
8,"Burnley FC",328,"Huddersfield Town AFC",394,1,1,"D","2018-10-06"
8,"Crystal Palace FC",354,"Wolverhampton Wanderers FC",76,0,1,"A","2018-10-06"
8,"Watford FC",346,"AFC Bournemouth",1044,0,4,"A","2018-10-06"
8,"Manchester United FC",66,"Newcastle United FC",67,3,2,"H","2018-10-06"
8,"Fulham FC",63,"Arsenal FC",57,1,5,"A","2018-10-07"
8,"Southampton FC",340,"Chelsea FC",61,0,3,"A","2018-10-07"
8,"Liverpool FC",64,"Manchester City FC",65,0,0,"D","2018-10-07"
9,"Chelsea FC",61,"Manchester United FC",66,2,2,"D","2018-10-20"
9,"Wolverhampton Wanderers FC",76,"Watford FC",346,0,2,"A","2018-10-20"
9,"Manchester City FC",65,"Burnley FC",328,5,0,"H","2018-10-20"
9,"Newcastle United FC",67,"Brighton & Hove Albion FC",397,0,1,"A","2018-10-20"
9,"Cardiff City FC",715,"Fulham FC",63,4,2,"H","2018-10-20"
9,"West Ham United FC",563,"Tottenham Hotspur FC",73,0,1,"A","2018-10-20"
9,"AFC Bournemouth",1044,"Southampton FC",340,0,0,"D","2018-10-20"
9,"Huddersfield Town AFC",394,"Liverpool FC",64,0,1,"A","2018-10-20"
9,"Everton FC",62,"Crystal Palace FC",354,2,0,"H","2018-10-21"
9,"Arsenal FC",57,"Leicester City FC",338,3,1,"H","2018-10-22"
10,"Fulham FC",63,"AFC Bournemouth",1044,0,3,"A","2018-10-27"
10,"Liverpool FC",64,"Cardiff City FC",715,4,1,"H","2018-10-27"
10,"Southampton FC",340,"Newcastle United FC",67,0,0,"D","2018-10-27"
10,"Brighton & Hove Albion FC",397,"Wolverhampton Wanderers FC",76,1,0,"H","2018-10-27"
10,"Watford FC",346,"Huddersfield Town AFC",394,3,0,"H","2018-10-27"
10,"Leicester City FC",338,"West Ham United FC",563,1,1,"D","2018-10-27"
10,"Burnley FC",328,"Chelsea FC",61,0,4,"A","2018-10-28"
10,"Crystal Palace FC",354,"Arsenal FC",57,2,2,"D","2018-10-28"
10,"Manchester United FC",66,"Everton FC",62,2,1,"H","2018-10-28"
10,"Tottenham Hotspur FC",73,"Manchester City FC",65,0,1,"A","2018-10-29"
11,"AFC Bournemouth",1044,"Manchester United FC",66,1,2,"A","2018-11-03"
11,"Newcastle United FC",67,"Watford FC",346,1,0,"H","2018-11-03"
11,"Everton FC",62,"Brighton & Hove Albion FC",397,3,1,"H","2018-11-03"
11,"Cardiff City FC",715,"Leicester City FC",338,0,1,"A","2018-11-03"
11,"West Ham United FC",563,"Burnley FC",328,4,2,"H","2018-11-03"
11,"Arsenal FC",57,"Liverpool FC",64,1,1,"D","2018-11-03"
11,"Wolverhampton Wanderers FC",76,"Tottenham Hotspur FC",73,2,3,"A","2018-11-03"
11,"Manchester City FC",65,"Southampton FC",340,6,1,"H","2018-11-04"
11,"Chelsea FC",61,"Crystal Palace FC",354,3,1,"H","2018-11-04"
11,"Huddersfield Town AFC",394,"Fulham FC",63,1,0,"H","2018-11-05"
12,"Cardiff City FC",715,"Brighton & Hove Albion FC",397,2,1,"H","2018-11-10"
12,"Newcastle United FC",67,"AFC Bournemouth",1044,2,1,"H","2018-11-10"
12,"Leicester City FC",338,"Burnley FC",328,0,0,"D","2018-11-10"
12,"Huddersfield Town AFC",394,"West Ham United FC",563,1,1,"D","2018-11-10"
12,"Southampton FC",340,"Watford FC",346,1,1,"D","2018-11-10"
12,"Crystal Palace FC",354,"Tottenham Hotspur FC",73,0,1,"A","2018-11-10"
12,"Liverpool FC",64,"Fulham FC",63,2,0,"H","2018-11-11"
12,"Chelsea FC",61,"Everton FC",62,0,0,"D","2018-11-11"
12,"Manchester City FC",65,"Manchester United FC",66,3,1,"H","2018-11-11"
12,"Arsenal FC",57,"Wolverhampton Wanderers FC",76,1,1,"D","2018-11-11"
13,"Fulham FC",63,"Southampton FC",340,3,2,"H","2018-11-24"
13,"Everton FC",62,"Cardiff City FC",715,1,0,"H","2018-11-24"
13,"Manchester United FC",66,"Crystal Palace FC",354,0,0,"D","2018-11-24"
13,"West Ham United FC",563,"Manchester City FC",65,0,4,"A","2018-11-24"
13,"Brighton & Hove Albion FC",397,"Leicester City FC",338,1,1,"D","2018-11-24"
13,"Watford FC",346,"Liverpool FC",64,0,3,"A","2018-11-24"
13,"Tottenham Hotspur FC",73,"Chelsea FC",61,3,1,"H","2018-11-24"
13,"AFC Bournemouth",1044,"Arsenal FC",57,1,2,"A","2018-11-25"
13,"Wolverhampton Wanderers FC",76,"Huddersfield Town AFC",394,0,2,"A","2018-11-25"
13,"Burnley FC",328,"Newcastle United FC",67,1,2,"A","2018-11-26"
14,"Cardiff City FC",715,"Wolverhampton Wanderers FC",76,2,1,"H","2018-11-30"
14,"Manchester City FC",65,"AFC Bournemouth",1044,3,1,"H","2018-12-01"
14,"Newcastle United FC",67,"West Ham United FC",563,0,3,"A","2018-12-01"
14,"Leicester City FC",338,"Watford FC",346,2,0,"H","2018-12-01"
14,"Huddersfield Town AFC",394,"Brighton & Hove Albion FC",397,1,2,"A","2018-12-01"
14,"Crystal Palace FC",354,"Burnley FC",328,2,0,"H","2018-12-01"
14,"Southampton FC",340,"Manchester United FC",66,2,2,"D","2018-12-01"
14,"Chelsea FC",61,"Fulham FC",63,2,0,"H","2018-12-02"
14,"Arsenal FC",57,"Tottenham Hotspur FC",73,4,2,"H","2018-12-02"
14,"Liverpool FC",64,"Everton FC",62,1,0,"H","2018-12-02"
15,"West Ham United FC",563,"Cardiff City FC",715,3,1,"H","2018-12-04"
15,"Brighton & Hove Albion FC",397,"Crystal Palace FC",354,3,1,"H","2018-12-04"
15,"AFC Bournemouth",1044,"Huddersfield Town AFC",394,2,1,"H","2018-12-04"
15,"Watford FC",346,"Manchester City FC",65,1,2,"A","2018-12-04"
15,"Wolverhampton Wanderers FC",76,"Chelsea FC",61,2,1,"H","2018-12-05"
15,"Fulham FC",63,"Leicester City FC",338,1,1,"D","2018-12-05"
15,"Burnley FC",328,"Liverpool FC",64,1,3,"A","2018-12-05"
15,"Everton FC",62,"Newcastle United FC",67,1,1,"D","2018-12-05"
15,"Manchester United FC",66,"Arsenal FC",57,2,2,"D","2018-12-05"
15,"Tottenham Hotspur FC",73,"Southampton FC",340,3,1,"H","2018-12-05"
16,"AFC Bournemouth",1044,"Liverpool FC",64,0,4,"A","2018-12-08"
16,"Arsenal FC",57,"Huddersfield Town AFC",394,1,0,"H","2018-12-08"
16,"Manchester United FC",66,"Fulham FC",63,4,1,"H","2018-12-08"
16,"Burnley FC",328,"Brighton & Hove Albion FC",397,1,0,"H","2018-12-08"
16,"Cardiff City FC",715,"Southampton FC",340,1,0,"H","2018-12-08"
16,"West Ham United FC",563,"Crystal Palace FC",354,3,2,"H","2018-12-08"
16,"Chelsea FC",61,"Manchester City FC",65,2,0,"H","2018-12-08"
16,"Leicester City FC",338,"Tottenham Hotspur FC",73,0,2,"A","2018-12-08"
16,"Newcastle United FC",67,"Wolverhampton Wanderers FC",76,1,2,"A","2018-12-09"
16,"Everton FC",62,"Watford FC",346,2,2,"D","2018-12-10"
17,"Manchester City FC",65,"Everton FC",62,3,1,"H","2018-12-15"
17,"Wolverhampton Wanderers FC",76,"AFC Bournemouth",1044,2,0,"H","2018-12-15"
17,"Tottenham Hotspur FC",73,"Burnley FC",328,1,0,"H","2018-12-15"
17,"Huddersfield Town AFC",394,"Newcastle United FC",67,0,1,"A","2018-12-15"
17,"Crystal Palace FC",354,"Leicester City FC",338,1,0,"H","2018-12-15"
17,"Watford FC",346,"Cardiff City FC",715,3,2,"H","2018-12-15"
17,"Fulham FC",63,"West Ham United FC",563,0,2,"A","2018-12-15"
17,"Southampton FC",340,"Arsenal FC",57,3,2,"H","2018-12-16"
17,"Brighton & Hove Albion FC",397,"Chelsea FC",61,1,2,"A","2018-12-16"
17,"Liverpool FC",64,"Manchester United FC",66,3,1,"H","2018-12-16"
18,"Wolverhampton Wanderers FC",76,"Liverpool FC",64,0,2,"A","2018-12-21"
18,"Arsenal FC",57,"Burnley FC",328,3,1,"H","2018-12-22"
18,"Manchester City FC",65,"Crystal Palace FC",354,2,3,"A","2018-12-22"
18,"Newcastle United FC",67,"Fulham FC",63,0,0,"D","2018-12-22"
18,"Chelsea FC",61,"Leicester City FC",338,0,1,"A","2018-12-22"
18,"Huddersfield Town AFC",394,"Southampton FC",340,1,3,"A","2018-12-22"
18,"West Ham United FC",563,"Watford FC",346,0,2,"A","2018-12-22"
18,"AFC Bournemouth",1044,"Brighton & Hove Albion FC",397,2,0,"H","2018-12-22"
18,"Cardiff City FC",715,"Manchester United FC",66,1,5,"A","2018-12-22"
18,"Everton FC",62,"Tottenham Hotspur FC",73,2,6,"A","2018-12-23"
19,"Fulham FC",63,"Wolverhampton Wanderers FC",76,1,1,"D","2018-12-26"
19,"Liverpool FC",64,"Newcastle United FC",67,4,0,"H","2018-12-26"
19,"Tottenham Hotspur FC",73,"AFC Bournemouth",1044,5,0,"H","2018-12-26"
19,"Manchester United FC",66,"Huddersfield Town AFC",394,3,1,"H","2018-12-26"
19,"Leicester City FC",338,"Manchester City FC",65,2,1,"H","2018-12-26"
19,"Burnley FC",328,"Everton FC",62,1,5,"A","2018-12-26"
19,"Crystal Palace FC",354,"Cardiff City FC",715,0,0,"D","2018-12-26"
19,"Brighton & Hove Albion FC",397,"Arsenal FC",57,1,1,"D","2018-12-26"
19,"Watford FC",346,"Chelsea FC",61,1,2,"A","2018-12-26"
19,"Southampton FC",340,"West Ham United FC",563,1,2,"A","2018-12-27"
20,"Leicester City FC",338,"Cardiff City FC",715,0,1,"A","2018-12-29"
20,"Brighton & Hove Albion FC",397,"Everton FC",62,1,0,"H","2018-12-29"
20,"Watford FC",346,"Newcastle United FC",67,1,1,"D","2018-12-29"
20,"Fulham FC",63,"Huddersfield Town AFC",394,1,0,"H","2018-12-29"
20,"Tottenham Hotspur FC",73,"Wolverhampton Wanderers FC",76,1,3,"A","2018-12-29"
20,"Liverpool FC",64,"Arsenal FC",57,5,1,"H","2018-12-29"
20,"Crystal Palace FC",354,"Chelsea FC",61,0,1,"A","2018-12-30"
20,"Burnley FC",328,"West Ham United FC",563,2,0,"H","2018-12-30"
20,"Southampton FC",340,"Manchester City FC",65,1,3,"A","2018-12-30"
20,"Manchester United FC",66,"AFC Bournemouth",1044,4,1,"H","2018-12-30"
21,"Everton FC",62,"Leicester City FC",338,0,1,"A","2019-01-01"
21,"Arsenal FC",57,"Fulham FC",63,4,1,"H","2019-01-01"
21,"Cardiff City FC",715,"Tottenham Hotspur FC",73,0,3,"A","2019-01-01"
21,"Wolverhampton Wanderers FC",76,"Crystal Palace FC",354,0,2,"A","2019-01-02"
21,"Chelsea FC",61,"Southampton FC",340,0,0,"D","2019-01-02"
21,"Huddersfield Town AFC",394,"Burnley FC",328,1,2,"A","2019-01-02"
21,"West Ham United FC",563,"Brighton & Hove Albion FC",397,2,2,"D","2019-01-02"
21,"AFC Bournemouth",1044,"Watford FC",346,3,3,"D","2019-01-02"
21,"Newcastle United FC",67,"Manchester United FC",66,0,2,"A","2019-01-02"
21,"Manchester City FC",65,"Liverpool FC",64,2,1,"H","2019-01-03"
22,"West Ham United FC",563,"Arsenal FC",57,1,0,"H","2019-01-12"
22,"Leicester City FC",338,"Southampton FC",340,1,2,"A","2019-01-12"
22,"Burnley FC",328,"Fulham FC",63,2,1,"H","2019-01-12"
22,"Cardiff City FC",715,"Huddersfield Town AFC",394,0,0,"D","2019-01-12"
22,"Crystal Palace FC",354,"Watford FC",346,1,2,"A","2019-01-12"
22,"Brighton & Hove Albion FC",397,"Liverpool FC",64,0,1,"A","2019-01-12"
22,"Chelsea FC",61,"Newcastle United FC",67,2,1,"H","2019-01-12"
22,"Everton FC",62,"AFC Bournemouth",1044,2,0,"H","2019-01-13"
22,"Tottenham Hotspur FC",73,"Manchester United FC",66,0,1,"A","2019-01-13"
22,"Manchester City FC",65,"Wolverhampton Wanderers FC",76,3,0,"H","2019-01-14"
23,"Wolverhampton Wanderers FC",76,"Leicester City FC",338,4,3,"H","2019-01-19"
23,"Liverpool FC",64,"Crystal Palace FC",354,4,3,"H","2019-01-19"
23,"Newcastle United FC",67,"Cardiff City FC",715,3,0,"H","2019-01-19"
23,"Manchester United FC",66,"Brighton & Hove Albion FC",397,2,1,"H","2019-01-19"
23,"Southampton FC",340,"Everton FC",62,2,1,"H","2019-01-19"
23,"Watford FC",346,"Burnley FC",328,0,0,"D","2019-01-19"
23,"AFC Bournemouth",1044,"West Ham United FC",563,2,0,"H","2019-01-19"
23,"Arsenal FC",57,"Chelsea FC",61,2,0,"H","2019-01-19"
23,"Huddersfield Town AFC",394,"Manchester City FC",65,0,3,"A","2019-01-20"
23,"Fulham FC",63,"Tottenham Hotspur FC",73,1,2,"A","2019-01-20"
24,"Wolverhampton Wanderers FC",76,"West Ham United FC",563,3,0,"H","2019-01-29"
24,"Fulham FC",63,"Brighton & Hove Albion FC",397,4,2,"H","2019-01-29"
24,"Arsenal FC",57,"Cardiff City FC",715,2,1,"H","2019-01-29"
24,"Huddersfield Town AFC",394,"Everton FC",62,0,1,"A","2019-01-29"
24,"Manchester United FC",66,"Burnley FC",328,2,2,"D","2019-01-29"
24,"Newcastle United FC",67,"Manchester City FC",65,2,1,"H","2019-01-29"
24,"AFC Bournemouth",1044,"Chelsea FC",61,4,0,"H","2019-01-30"
24,"Southampton FC",340,"Crystal Palace FC",354,1,1,"D","2019-01-30"
24,"Liverpool FC",64,"Leicester City FC",338,1,1,"D","2019-01-30"
24,"Tottenham Hotspur FC",73,"Watford FC",346,2,1,"H","2019-01-30"
25,"Tottenham Hotspur FC",73,"Newcastle United FC",67,1,0,"H","2019-02-02"
25,"Chelsea FC",61,"Huddersfield Town AFC",394,5,0,"H","2019-02-02"
25,"Everton FC",62,"Wolverhampton Wanderers FC",76,1,3,"A","2019-02-02"
25,"Burnley FC",328,"Southampton FC",340,1,1,"D","2019-02-02"
25,"Crystal Palace FC",354,"Fulham FC",63,2,0,"H","2019-02-02"
25,"Brighton & Hove Albion FC",397,"Watford FC",346,0,0,"D","2019-02-02"
25,"Cardiff City FC",715,"AFC Bournemouth",1044,2,0,"H","2019-02-02"
25,"Leicester City FC",338,"Manchester United FC",66,0,1,"A","2019-02-03"
25,"Manchester City FC",65,"Arsenal FC",57,3,1,"H","2019-02-03"
25,"West Ham United FC",563,"Liverpool FC",64,1,1,"D","2019-02-04"
27,"Everton FC",62,"Manchester City FC",65,0,2,"A","2019-02-06"
26,"Fulham FC",63,"Manchester United FC",66,0,3,"A","2019-02-09"
26,"Liverpool FC",64,"AFC Bournemouth",1044,3,0,"H","2019-02-09"
26,"Huddersfield Town AFC",394,"Arsenal FC",57,1,2,"A","2019-02-09"
26,"Southampton FC",340,"Cardiff City FC",715,1,2,"A","2019-02-09"
26,"Crystal Palace FC",354,"West Ham United FC",563,1,1,"D","2019-02-09"
26,"Watford FC",346,"Everton FC",62,1,0,"H","2019-02-09"
26,"Brighton & Hove Albion FC",397,"Burnley FC",328,1,3,"A","2019-02-09"
26,"Tottenham Hotspur FC",73,"Leicester City FC",338,3,1,"H","2019-02-10"
26,"Manchester City FC",65,"Chelsea FC",61,6,0,"H","2019-02-10"
26,"Wolverhampton Wanderers FC",76,"Newcastle United FC",67,1,1,"D","2019-02-11"
27,"Cardiff City FC",715,"Watford FC",346,1,5,"A","2019-02-22"
27,"West Ham United FC",563,"Fulham FC",63,3,1,"H","2019-02-22"
27,"Burnley FC",328,"Tottenham Hotspur FC",73,2,1,"H","2019-02-23"
27,"Newcastle United FC",67,"Huddersfield Town AFC",394,2,0,"H","2019-02-23"
27,"AFC Bournemouth",1044,"Wolverhampton Wanderers FC",76,1,1,"D","2019-02-23"
27,"Leicester City FC",338,"Crystal Palace FC",354,1,4,"A","2019-02-23"
27,"Arsenal FC",57,"Southampton FC",340,2,0,"H","2019-02-24"
27,"Manchester United FC",66,"Liverpool FC",64,0,0,"D","2019-02-24"
28,"Leicester City FC",338,"Brighton & Hove Albion FC",397,2,1,"H","2019-02-26"
28,"Huddersfield Town AFC",394,"Wolverhampton Wanderers FC",76,1,0,"H","2019-02-26"
28,"Cardiff City FC",715,"Everton FC",62,0,3,"A","2019-02-26"
28,"Newcastle United FC",67,"Burnley FC",328,2,0,"H","2019-02-26"
28,"Arsenal FC",57,"AFC Bournemouth",1044,5,1,"H","2019-02-27"
28,"Southampton FC",340,"Fulham FC",63,2,0,"H","2019-02-27"
28,"Crystal Palace FC",354,"Manchester United FC",66,1,3,"A","2019-02-27"
28,"Liverpool FC",64,"Watford FC",346,5,0,"H","2019-02-27"
28,"Manchester City FC",65,"West Ham United FC",563,1,0,"H","2019-02-27"
28,"Chelsea FC",61,"Tottenham Hotspur FC",73,2,0,"H","2019-02-27"
29,"Tottenham Hotspur FC",73,"Arsenal FC",57,1,1,"D","2019-03-02"
29,"Wolverhampton Wanderers FC",76,"Cardiff City FC",715,2,0,"H","2019-03-02"
29,"Manchester United FC",66,"Southampton FC",340,3,2,"H","2019-03-02"
29,"Burnley FC",328,"Crystal Palace FC",354,1,3,"A","2019-03-02"
29,"Brighton & Hove Albion FC",397,"Huddersfield Town AFC",394,1,0,"H","2019-03-02"
29,"AFC Bournemouth",1044,"Manchester City FC",65,0,1,"A","2019-03-02"
29,"West Ham United FC",563,"Newcastle United FC",67,2,0,"H","2019-03-02"
29,"Watford FC",346,"Leicester City FC",338,2,1,"H","2019-03-03"
29,"Fulham FC",63,"Chelsea FC",61,1,2,"A","2019-03-03"
29,"Everton FC",62,"Liverpool FC",64,0,0,"D","2019-03-03"
30,"Crystal Palace FC",354,"Brighton & Hove Albion FC",397,1,2,"A","2019-03-09"
30,"Newcastle United FC",67,"Everton FC",62,3,2,"H","2019-03-09"
30,"Leicester City FC",338,"Fulham FC",63,3,1,"H","2019-03-09"
30,"Huddersfield Town AFC",394,"AFC Bournemouth",1044,0,2,"A","2019-03-09"
30,"Cardiff City FC",715,"West Ham United FC",563,2,0,"H","2019-03-09"
30,"Southampton FC",340,"Tottenham Hotspur FC",73,2,1,"H","2019-03-09"
30,"Manchester City FC",65,"Watford FC",346,3,1,"H","2019-03-09"
30,"Liverpool FC",64,"Burnley FC",328,4,2,"H","2019-03-10"
30,"Chelsea FC",61,"Wolverhampton Wanderers FC",76,1,1,"D","2019-03-10"
30,"Arsenal FC",57,"Manchester United FC",66,2,0,"H","2019-03-10"
31,"Burnley FC",328,"Leicester City FC",338,1,2,"A","2019-03-16"
31,"West Ham United FC",563,"Huddersfield Town AFC",394,4,3,"H","2019-03-16"
31,"AFC Bournemouth",1044,"Newcastle United FC",67,2,2,"D","2019-03-16"
31,"Fulham FC",63,"Liverpool FC",64,1,2,"A","2019-03-17"
31,"Everton FC",62,"Chelsea FC",61,2,0,"H","2019-03-17"
32,"Fulham FC",63,"Manchester City FC",65,0,2,"A","2019-03-30"
32,"Manchester United FC",66,"Watford FC",346,2,1,"H","2019-03-30"
32,"Leicester City FC",338,"AFC Bournemouth",1044,2,0,"H","2019-03-30"
32,"Burnley FC",328,"Wolverhampton Wanderers FC",76,2,0,"H","2019-03-30"
32,"Crystal Palace FC",354,"Huddersfield Town AFC",394,2,0,"H","2019-03-30"
32,"Brighton & Hove Albion FC",397,"Southampton FC",340,0,1,"A","2019-03-30"
32,"West Ham United FC",563,"Everton FC",62,0,2,"A","2019-03-30"
32,"Cardiff City FC",715,"Chelsea FC",61,1,2,"A","2019-03-31"
32,"Liverpool FC",64,"Tottenham Hotspur FC",73,2,1,"H","2019-03-31"
32,"Arsenal FC",57,"Newcastle United FC",67,2,0,"H","2019-04-01"
33,"Wolverhampton Wanderers FC",76,"Manchester United FC",66,2,1,"H","2019-04-02"
33,"Watford FC",346,"Fulham FC",63,4,1,"H","2019-04-02"
27,"Chelsea FC",61,"Brighton & Hove Albion FC",397,3,0,"H","2019-04-03"
31,"Tottenham Hotspur FC",73,"Crystal Palace FC",354,2,0,"H","2019-04-03"
33,"Manchester City FC",65,"Cardiff City FC",715,2,0,"H","2019-04-03"
33,"Southampton FC",340,"Liverpool FC",64,1,3,"A","2019-04-05"
33,"Newcastle United FC",67,"Crystal Palace FC",354,0,1,"A","2019-04-06"
33,"Huddersfield Town AFC",394,"Leicester City FC",338,1,4,"A","2019-04-06"
33,"AFC Bournemouth",1044,"Burnley FC",328,1,3,"A","2019-04-06"
33,"Everton FC",62,"Arsenal FC",57,1,0,"H","2019-04-07"
33,"Chelsea FC",61,"West Ham United FC",563,2,0,"H","2019-04-08"
34,"Leicester City FC",338,"Newcastle United FC",67,0,1,"A","2019-04-12"
34,"Tottenham Hotspur FC",73,"Huddersfield Town AFC",394,4,0,"H","2019-04-13"
34,"Fulham FC",63,"Everton FC",62,2,0,"H","2019-04-13"
34,"Burnley FC",328,"Cardiff City FC",715,2,0,"H","2019-04-13"
34,"Southampton FC",340,"Wolverhampton Wanderers FC",76,3,1,"H","2019-04-13"
34,"Brighton & Hove Albion FC",397,"AFC Bournemouth",1044,0,5,"A","2019-04-13"
34,"Manchester United FC",66,"West Ham United FC",563,2,1,"H","2019-04-13"
34,"Crystal Palace FC",354,"Manchester City FC",65,1,3,"A","2019-04-14"
34,"Liverpool FC",64,"Chelsea FC",61,2,0,"H","2019-04-14"
34,"Watford FC",346,"Arsenal FC",57,0,1,"A","2019-04-15"
31,"Brighton & Hove Albion FC",397,"Cardiff City FC",715,0,2,"A","2019-04-16"
35,"Manchester City FC",65,"Tottenham Hotspur FC",73,1,0,"H","2019-04-20"
