"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Len","yes",0,-1,0,"0.56","0.48","0.48"
"2","A","Lil","yes",0,-2,0,"0.59","0.44","0.92"
"3","H","Nic","yes",0,-3,1,"0.80","0.24","1.16"
"4","A","Str","yes",1,0,1,"0.68","0.35","1.51"
"5","H","Nan","yes",1,0,1,"1.28","-0.21","1.30"
"6","H","Rei","yes",0,-2,1,"1.16","-0.10","1.21"
"7","A","Mar","yes",1,0,1,"0.73","0.31","1.52"
"8","A","Tou","yes",1,0,1,"1.50","-0.42","1.10"
"9","H","StE","yes",3,2,4,"1.74","-0.64","0.46"
"10","A","Mco","yes",3,1,1,"0.50","0.53","0.99"
"11","H","PSG","yes",0,-2,2,"0.22","0.79","1.78"
"12","A","Aux","yes",0,-1,0,"1.11","-0.05","1.73"
"13","A","Hav","yes",3,1,1,"2.07","-0.95","0.78"
"14","H","Lyo","yes",0,-3,0,"0.86","0.19","0.97"
"15","A","Ren","yes",0,-2,0,"1.06","0.00","0.98"
"16","H","Bre","yes",3,2,2,"1.14","-0.08","0.90"
"17","A","Mtp","yes",3,2,3,"1.98","-0.87","0.03"
"18","H","Aux","yes",3,2,2,"1.28","-0.20","-0.17"
"19","A","Len","yes",0,-1,0,"1.32","-0.25","-0.42"
"20","H","Hav","yes",1,0,1,"0.82","0.22","-0.20"
"21","H","Mar","yes",0,-2,0,"0.48","0.55","0.35"
"22","A","Rei","yes",3,1,1,"1.76","-0.66","-0.31"
"23","A","StE","yes",1,0,3,"1.47","-0.38","-0.69"
"24","H","Tou","yes",0,-4,0,"0.87","0.18","-0.51"
"25","A","Bre","yes",0,-2,0,"0.79","0.26","-0.26"
"26","H","Mco","yes",0,-2,0,"0.85","0.19","-0.06"
"27","H","Ren","yes",0,-3,0,"1.42","-0.34","-0.40"
"28","A","PSG","yes",0,-1,0,"0.28","0.73","0.33"
"29","H","Mtp","yes",3,2,2,"2.32","-1.19","-0.86"
"30","A","Nic","yes",0,-1,1,"0.59","0.44","-0.41"
"31","H","Lil","yes",0,-2,0,"0.80","0.24","-0.17"
"32","A","Nan","yes",3,1,1,"1.46","-0.37","-0.55"
"33","H","Str","yes",3,1,2,"0.86","0.19","-0.35"
"34","A","Lyo","yes",0,-2,0,"0.68","0.35","-0.00"
