"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","PSG","yes",0,-3,1,"0.13","0.87","0.87"
"2","A","StE","yes",3,2,2,"1.72","-0.72","0.14"
"3","H","Aux","yes",3,2,3,"0.86","0.14","0.28"
"4","A","Tou","yes",0,-2,0,"1.76","-0.76","-0.48"
"5","A","Mco","yes",0,-2,1,"0.66","0.34","-0.14"
"6","H","Lil","yes",0,-3,0,"0.50","0.50","0.35"
"7","A","Bre","yes",0,-2,0,"1.01","-0.01","0.35"
"8","H","Lyo","yes",0,-4,0,"0.54","0.46","0.81"
"9","A","Ren","yes",0,-1,0,"1.31","-0.31","0.50"
"10","H","Mtp","yes",3,1,1,"1.97","-0.97","-0.47"
"11","H","Rei","yes",0,-3,0,"0.77","0.23","-0.24"
"12","A","Nan","yes",3,2,2,"1.71","-0.71","-0.96"
"13","H","Ang","yes",0,-1,0,"0.67","0.33","-0.63"
"14","A","Nic","yes",0,-1,1,"0.77","0.23","-0.41"
"15","H","Str","yes",0,-3,0,"0.54","0.46","0.05"
"16","A","Mar","yes",0,-4,1,"0.94","0.06","0.12"
"17","H","Len","yes",0,-1,1,"0.34","0.66","0.78"
"18","A","Rei","yes",1,0,1,"1.99","-0.99","-0.21"
"19","H","Bre","yes",0,-1,0,"0.75","0.25","0.03"
"20","A","Ang","yes",1,0,1,"1.94","-0.94","-0.90"
"21","A","Lil","yes",3,1,2,"0.77","0.23","-0.68"
"22","H","Nic","yes",0,-2,1,"0.50","0.50","-0.18"
"23","H","Tou","yes",0,-3,1,"0.55","0.45","0.27"
"24","A","Len","yes",3,1,4,"1.58","-0.58","-0.31"
"25","H","StE","yes",1,0,1,"1.29","-0.29","-0.60"
"26","A","Lyo","yes",0,-2,2,"0.89","0.11","-0.49"
"27","H","Nan","yes",3,1,3,"0.87","0.13","-0.36"
"28","A","Mtp","yes",3,2,2,"2.19","-1.19","-1.55"
"29","H","Ren","yes",0,-4,1,"0.99","0.01","-1.54"
"30","A","PSG","yes",0,-1,1,"0.38","0.62","-0.92"
"31","H","Mco","yes",1,0,1,"0.54","0.46","-0.46"
"32","A","Aux","yes",3,1,2,"1.36","-0.36","-0.82"
"33","H","Mar","yes",0,-2,1,"0.29","0.71","-0.11"
"34","A","Str","yes",3,1,3,"0.89","0.11","0.00"
