"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","StE","yes",3,1,1,"2.68","-0.50","-0.50"
"2","A","Lyo","yes",3,2,2,"0.86","0.52","0.03"
"3","H","Len","yes",1,0,1,"1.86","-0.03","-0.01"
"4","A","Aux","yes",3,3,3,"1.33","0.26","0.25"
"5","H","Hav","yes",3,2,3,"2.18","-0.22","0.04"
"6","H","Mtp","yes",3,1,2,"2.85","-0.59","-0.55"
"7","A","Ren","yes",3,1,2,"1.27","0.29","-0.25"
"8","H","Lil","yes",1,0,0,"2.16","-0.20","-0.46"
"9","A","Nic","yes",0,-1,1,"0.74","0.59","0.13"
"10","H","Ang","yes",0,-1,0,"2.35","-0.31","-0.18"
"11","A","Str","yes",3,2,3,"0.86","0.52","0.34"
"12","H","Bre","yes",3,1,3,"2.42","-0.35","-0.01"
"13","A","Mar","yes",0,-1,1,"0.91","0.50","0.49"
"14","H","Tou","yes",3,2,2,"2.22","-0.24","0.25"
"15","A","Rei","yes",1,0,0,"1.96","-0.09","0.16"
"16","H","PSG","yes",0,-2,2,"1.07","0.41","0.56"
"17","A","Nan","yes",1,0,2,"1.68","0.06","0.63"
"18","A","Mtp","yes",0,-1,1,"2.16","-0.21","0.42"
"19","H","Ren","yes",3,1,3,"2.56","-0.43","-0.01"
"20","H","Aux","yes",3,2,4,"2.49","-0.39","-0.39"
"21","A","PSG","yes",0,-3,1,"0.37","0.80","0.40"
"22","H","Nan","yes",3,6,7,"2.50","-0.39","0.01"
"23","A","Lil","yes",0,-1,1,"0.74","0.59","0.60"
"24","H","Rei","yes",3,3,3,"2.43","-0.35","0.24"
"25","A","Tou","yes",1,0,1,"1.73","0.04","0.28"
"26","A","Ang","yes",3,2,2,"1.90","-0.06","0.22"
"27","H","Nic","yes",3,1,2,"2.16","-0.20","0.01"
"28","A","Bre","yes",0,-1,1,"0.97","0.46","0.47"
"29","H","Mar","yes",3,3,3,"1.72","0.04","0.51"
"30","H","Str","yes",1,0,0,"2.21","-0.23","0.28"
"31","A","Hav","yes",1,0,1,"2.24","-0.25","0.03"
"32","A","StE","yes",3,2,3,"1.69","0.06","0.09"
"33","H","Lyo","yes",3,2,2,"2.21","-0.23","-0.14"
"34","A","Len","yes",0,-4,0,"1.54","0.14","-0.00"
