"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Rei","yes",3,2,2,"2.02","-0.14","-0.14"
"2","H","Ang","yes",3,2,2,"2.24","-0.27","-0.41"
"3","H","PSG","yes",0,-2,1,"0.92","0.48","0.06"
"4","A","StE","yes",0,-1,0,"1.75","0.01","0.07"
"5","H","Str","yes",1,0,3,"2.08","-0.18","-0.11"
"6","A","Hav","yes",3,3,3,"2.28","-0.29","-0.40"
"7","H","Tou","yes",3,1,2,"2.10","-0.19","-0.59"
"8","A","Mco","yes",1,0,0,"0.68","0.62","0.03"
"9","A","Len","yes",3,2,2,"1.61","0.09","0.11"
"10","H","Lyo","yes",1,0,1,"2.08","-0.18","-0.07"
"11","A","Nic","yes",1,0,2,"0.79","0.55","0.49"
"12","H","Ren","yes",3,1,1,"2.48","-0.41","0.08"
"13","A","Mtp","yes",1,0,2,"2.21","-0.25","-0.17"
"14","H","Bre","yes",3,2,3,"2.32","-0.31","-0.49"
"15","A","Mar","yes",1,0,1,"0.96","0.46","-0.03"
"16","H","Nan","yes",1,0,1,"2.41","-0.36","-0.40"
"17","A","Aux","yes",1,0,0,"1.39","0.21","-0.18"
"18","H","Nic","yes",3,1,2,"2.03","-0.15","-0.33"
"19","A","Str","yes",0,-1,1,"0.91","0.48","0.15"
"20","H","StE","yes",3,3,4,"2.63","-0.49","-0.34"
"21","H","Hav","yes",0,-1,1,"2.05","-0.16","-0.50"
"22","A","Ren","yes",3,2,2,"1.33","0.24","-0.26"
"23","H","Mco","yes",3,1,2,"2.08","-0.18","-0.44"
"24","A","PSG","yes",0,-3,1,"0.39","0.78","0.34"
"25","H","Mtp","yes",3,1,1,"2.82","-0.60","-0.26"
"26","A","Nan","yes",0,-1,0,"1.74","0.01","-0.24"
"27","H","Len","yes",3,1,1,"1.70","0.04","-0.21"
"28","A","Lyo","yes",0,-1,1,"0.91","0.48","0.28"
"29","A","Tou","yes",3,1,2,"1.79","-0.01","0.27"
"30","H","Aux","yes",3,2,3,"2.40","-0.36","-0.10"
"31","A","Ang","yes",3,2,2,"1.96","-0.11","-0.21"
"32","H","Mar","yes",1,0,1,"1.57","0.11","-0.09"
"33","A","Bre","yes",0,-2,0,"1.03","0.42","0.32"
"34","H","Rei","yes",3,1,2,"2.33","-0.32","0.00"
