"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mtp","yes",1,0,1,"2.16","-0.29","-0.29"
"2","H","Ren","yes",3,2,3,"2.40","-0.43","-0.72"
"3","A","Lyo","yes",0,-1,3,"0.85","0.49","-0.23"
"4","H","Ang","yes",1,0,1,"2.13","-0.27","-0.50"
"5","A","Lil","yes",1,0,3,"0.74","0.56","0.06"
"6","H","Mar","yes",3,1,1,"1.42","0.16","0.21"
"7","H","Len","yes",1,0,2,"1.55","0.07","0.29"
"8","A","PSG","yes",0,-2,2,"0.37","0.78","1.07"
"9","H","Nan","yes",3,2,3,"2.32","-0.38","0.69"
"10","A","StE","yes",0,-2,0,"1.69","-0.01","0.68"
"11","H","Mco","yes",0,-2,1,"1.95","-0.17","0.52"
"12","A","Nic","yes",0,-1,1,"0.74","0.56","1.07"
"13","A","Bre","yes",0,-2,1,"0.97","0.42","1.49"
"14","H","Rei","yes",1,0,0,"2.23","-0.33","1.16"
"15","A","Hav","yes",3,3,3,"2.24","-0.33","0.83"
"16","H","Aux","yes",3,2,3,"2.31","-0.38","0.45"
"17","A","Tou","yes",3,1,2,"1.72","-0.03","0.43"
"18","A","Mar","yes",1,0,1,"0.90","0.46","0.89"
"19","H","Lil","yes",3,1,2,"1.90","-0.13","0.75"
"20","A","Ren","yes",0,-1,0,"1.27","0.24","1.00"
"21","H","Mtp","yes",3,2,2,"2.79","-0.66","0.33"
"22","A","Len","yes",3,2,2,"1.54","0.08","0.41"
"23","H","Bre","yes",1,0,0,"2.21","-0.32","0.09"
"24","A","Aux","yes",3,1,1,"1.32","0.21","0.30"
"25","A","Nan","yes",3,1,1,"1.68","0.00","0.30"
"26","H","Tou","yes",3,1,2,"1.97","-0.18","0.13"
"27","H","Lyo","yes",3,2,4,"1.96","-0.17","-0.04"
"28","A","Rei","yes",3,1,1,"1.96","-0.17","-0.21"
"29","H","Nic","yes",1,0,2,"1.90","-0.13","-0.34"
"30","A","Mco","yes",1,0,0,"0.63","0.62","0.28"
"31","H","StE","yes",3,2,3,"2.56","-0.53","-0.24"
"32","H","PSG","yes",3,1,2,"0.80","0.52","0.28"
"33","A","Ang","yes",0,-1,1,"1.90","-0.13","0.15"
"34","H","Hav","yes",0,-1,2,"1.92","-0.15","-0.00"
