"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ang","yes",3,1,1,"2.26","-0.48","-0.48"
"2","H","Bre","yes",3,2,2,"1.53","-0.00","-0.48"
"3","A","Mco","yes",1,0,1,"0.98","0.36","-0.12"
"4","H","Lyo","yes",1,0,0,"1.21","0.21","0.09"
"5","A","Ren","yes",1,0,1,"1.71","-0.12","-0.02"
"6","H","Nic","yes",1,0,0,"1.15","0.25","0.22"
"7","A","Str","yes",1,0,2,"1.26","0.18","0.40"
"8","A","StE","yes",3,2,2,"2.08","-0.36","0.04"
"9","H","Lil","yes",0,-2,0,"1.15","0.25","0.28"
"10","A","PSG","yes",0,-1,0,"0.60","0.61","0.89"
"11","H","Nan","yes",3,1,3,"1.68","-0.10","0.80"
"12","H","Mar","yes",0,-2,1,"0.73","0.52","1.32"
"13","A","Rei","yes",3,2,2,"2.30","-0.51","0.82"
"14","H","Mtp","yes",3,2,2,"2.54","-0.66","0.16"
"15","A","Aux","yes",1,0,2,"1.76","-0.15","0.00"
"16","H","Tou","yes",0,-1,0,"1.23","0.20","0.20"
"17","A","Hav","yes",3,1,2,"2.50","-0.64","-0.44"
"18","H","PSG","yes",0,-1,1,"0.35","0.77","0.34"
"19","H","Ang","yes",3,1,1,"1.42","0.07","0.41"
"20","A","Mtp","yes",3,2,2,"2.45","-0.60","-0.20"
"21","A","Nic","yes",0,-2,0,"1.12","0.27","0.07"
"22","H","Str","yes",0,-2,0,"1.21","0.21","0.28"
"23","A","Nan","yes",0,-2,1,"2.08","-0.36","-0.08"
"24","H","Hav","yes",0,-1,3,"1.18","0.23","0.15"
"25","A","Mar","yes",3,1,1,"1.31","0.14","0.29"
"26","H","Ren","yes",3,1,1,"1.80","-0.18","0.11"
"27","A","Lil","yes",0,-1,0,"1.12","0.27","0.38"
"28","H","StE","yes",3,1,1,"2.09","-0.37","0.02"
"29","H","Rei","yes",0,-2,0,"1.55","-0.02","0.00"
"30","A","Bre","yes",3,2,3,"1.39","0.09","0.09"
"31","H","Aux","yes",0,-4,0,"1.67","-0.09","-0.00"
"32","A","Lyo","yes",3,1,2,"1.26","0.18","0.18"
"33","A","Tou","yes",1,0,1,"2.12","-0.38","-0.21"
"34","H","Mco","yes",3,4,4,"1.21","0.21","-0.00"
