"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Str","yes",1,0,1,"0.61","-0.29","-0.29"
"2","A","PSG","yes",0,-6,0,"0.05","0.89","0.60"
"3","H","Nan","yes",0,-2,1,"0.97","-1.05","-0.45"
"4","A","Ren","yes",0,-3,0,"0.20","0.57","0.12"
"5","H","Aux","yes",3,1,3,"0.96","-1.04","-0.92"
"6","A","Mco","yes",0,-1,1,"0.09","0.82","-0.11"
"7","A","Rei","yes",0,-2,2,"0.46","0.03","-0.08"
"8","H","Mar","yes",0,-5,0,"0.33","0.31","0.22"
"9","H","Tou","yes",0,-3,0,"0.62","-0.32","-0.09"
"10","A","Hav","yes",0,-1,0,"0.67","-0.42","-0.51"
"11","H","Bre","yes",3,2,3,"0.84","-0.79","-1.30"
"12","A","StE","yes",0,-1,0,"0.33","0.30","-1.00"
"13","H","Lil","yes",1,0,2,"0.57","-0.21","-1.21"
"14","A","Len","yes",0,-2,0,"0.28","0.41","-0.80"
"15","H","Nic","yes",1,0,2,"0.57","-0.21","-1.01"
"16","A","Lyo","yes",0,-1,0,"0.12","0.74","-0.26"
"17","H","Ang","yes",0,-2,1,"0.76","-0.61","-0.87"
"18","H","Mco","yes",3,1,2,"0.61","-0.29","-1.16"
"19","A","Tou","yes",3,1,2,"0.34","0.27","-0.89"
"20","H","Len","yes",0,-2,0,"0.38","0.19","-0.70"
"21","A","Str","yes",0,-2,0,"0.12","0.74","0.04"
"22","H","Lyo","yes",0,-3,1,"0.61","-0.29","-0.25"
"23","A","Nic","yes",0,-2,0,"0.10","0.78","0.53"
"24","H","Ren","yes",0,-4,0,"1.09","-1.31","-0.78"
"25","A","Lil","yes",0,-1,0,"0.10","0.78","0.00"
"26","H","StE","yes",0,-2,0,"1.40","-1.99","-1.98"
"27","A","Aux","yes",0,-1,0,"0.22","0.54","-1.44"
"28","H","Hav","yes",0,-2,0,"0.58","-0.24","-1.69"
"29","A","Ang","yes",0,-2,0,"0.43","0.10","-1.59"
"30","A","Mar","yes",0,-4,1,"0.13","0.73","-0.86"
"31","H","Rei","yes",1,0,0,"0.86","-0.83","-1.69"
"32","A","Bre","yes",0,-1,0,"0.14","0.70","-0.99"
"33","H","PSG","yes",0,-3,1,"0.15","0.68","-0.31"
"34","A","Nan","yes",0,-3,0,"0.32","0.31","0.00"
