"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Hav","yes",3,3,4,"2.79","-0.13","-0.13"
"2","H","Mtp","yes",3,6,6,"2.91","-0.18","-0.31"
"3","A","Lil","yes",3,2,3,"1.94","0.22","-0.09"
"4","H","Bre","yes",3,2,3,"2.66","-0.08","-0.17"
"5","A","Rei","yes",1,0,1,"2.70","-0.09","-0.26"
"6","H","Ren","yes",3,2,3,"2.74","-0.11","-0.37"
"7","A","Nic","yes",1,0,1,"1.94","0.22","-0.15"
"8","H","Str","yes",3,2,4,"2.52","-0.02","-0.17"
"9","A","Mar","yes",3,3,3,"2.11","0.15","-0.03"
"10","H","Len","yes",3,1,1,"2.28","0.08","0.05"
"11","A","Ang","yes",3,2,4,"2.68","-0.09","-0.03"
"12","H","Tou","yes",3,3,3,"2.53","-0.02","-0.06"
"13","H","Nan","yes",1,0,1,"2.70","-0.09","-0.15"
"14","A","Aux","yes",1,0,0,"2.42","0.02","-0.13"
"15","H","Lyo","yes",3,2,3,"2.52","-0.02","-0.15"
"16","A","Mco","yes",3,2,4,"1.79","0.27","0.12"
"17","H","StE","yes",3,1,2,"2.81","-0.14","-0.02"
"18","A","Len","yes",3,1,2,"2.53","-0.03","-0.04"
"19","H","Rei","yes",1,0,1,"2.66","-0.08","-0.12"
"20","A","Bre","yes",3,3,5,"2.17","0.12","-0.00"
"21","H","Mco","yes",3,3,4,"2.52","-0.02","-0.02"
"22","A","Tou","yes",3,1,1,"2.61","-0.06","-0.08"
"23","A","Lyo","yes",3,1,3,"2.06","0.17","0.09"
"24","H","Lil","yes",3,3,4,"2.49","-0.01","0.08"
"25","A","Ren","yes",3,3,4,"2.39","0.03","0.11"
"26","H","Mar","yes",3,2,3,"2.18","0.12","0.23"
"27","A","StE","yes",3,5,6,"2.60","-0.05","0.18"
"28","H","Ang","yes",3,1,1,"2.62","-0.06","0.12"
"29","H","Hav","yes",3,1,2,"2.50","-0.01","0.11"
"30","A","Nan","yes",1,0,1,"2.59","-0.05","0.06"
"31","H","Nic","yes",0,-2,1,"2.49","-0.01","0.05"
"32","A","Str","yes",0,-1,1,"2.06","0.17","0.21"
"33","A","Mtp","yes",3,3,4,"2.77","-0.12","0.09"
"34","H","Aux","yes",3,2,3,"2.70","-0.09","-0.00"
