"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Aux","yes",0,-1,1,"1.39","0.21","0.21"
"2","H","Tou","yes",1,0,1,"2.10","-0.19","0.02"
"3","A","Ang","yes",3,3,4,"1.96","-0.11","-0.09"
"4","A","Mar","yes",0,-2,0,"0.96","0.46","0.37"
"5","H","StE","yes",3,8,8,"2.63","-0.49","-0.12"
"6","A","Len","yes",1,0,0,"1.61","0.09","-0.03"
"7","H","PSG","yes",1,0,1,"0.92","0.48","0.45"
"8","A","Nan","yes",1,0,1,"1.74","0.01","0.46"
"9","H","Mco","yes",3,1,2,"2.08","-0.18","0.28"
"10","A","Bre","yes",3,1,1,"1.03","0.42","0.70"
"11","H","Lil","yes",1,0,2,"2.03","-0.15","0.55"
"12","H","Str","yes",3,1,2,"2.08","-0.18","0.37"
"13","A","Lyo","yes",0,-3,1,"0.91","0.48","0.85"
"14","H","Hav","yes",3,1,2,"2.05","-0.16","0.69"
"15","A","Mtp","yes",1,0,2,"2.21","-0.25","0.44"
"16","H","Ren","yes",3,1,3,"2.48","-0.41","0.03"
"17","A","Rei","yes",3,2,4,"2.02","-0.14","-0.11"
"18","A","Lil","yes",0,-1,1,"0.79","0.55","0.44"
"19","H","Mar","yes",3,2,2,"1.57","0.11","0.55"
"20","A","Tou","yes",1,0,1,"1.79","-0.01","0.54"
"21","H","Len","yes",3,2,2,"1.70","0.04","0.57"
"22","A","Hav","yes",3,2,3,"2.28","-0.29","0.28"
"23","H","Mtp","yes",3,2,2,"2.82","-0.60","-0.32"
"24","A","StE","yes",3,2,3,"1.75","0.01","-0.31"
"25","H","Lyo","yes",0,-2,0,"2.08","-0.18","-0.49"
"26","H","Aux","yes",1,0,1,"2.40","-0.36","-0.85"
"27","A","Mco","yes",0,-1,1,"0.68","0.62","-0.23"
"28","H","Nan","yes",0,-1,1,"2.41","-0.36","-0.60"
"29","A","Str","yes",1,0,2,"0.91","0.48","-0.12"
"30","H","Ang","yes",3,1,2,"2.24","-0.27","-0.39"
"31","A","PSG","yes",3,2,3,"0.39","0.78","0.39"
"32","H","Rei","yes",3,1,1,"2.33","-0.32","0.07"
"33","A","Ren","yes",0,-2,0,"1.33","0.24","0.31"
"34","H","Bre","yes",3,6,6,"2.32","-0.31","-0.00"
