"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Nan","yes",1,0,0,"1.48","-0.20","-0.20"
"2","A","Nic","yes",1,0,1,"0.73","0.41","0.21"
"3","H","Mar","yes",0,-2,1,"0.59","0.52","0.73"
"4","H","Hav","yes",3,2,2,"0.99","0.19","0.92"
"5","A","Bre","yes",0,-2,0,"0.96","0.23","1.15"
"6","H","Lyo","yes",0,-1,1,"1.03","0.17","1.32"
"7","A","Lil","yes",0,-1,1,"0.73","0.41","1.73"
"8","H","Ang","yes",1,0,1,"1.23","0.01","1.73"
"9","A","Mtp","yes",3,3,3,"2.15","-0.74","1.00"
"10","H","Rei","yes",3,1,1,"1.36","-0.10","0.90"
"11","A","Ren","yes",3,2,2,"1.25","-0.01","0.89"
"12","A","PSG","yes",0,-3,0,"0.36","0.71","1.60"
"13","H","Aux","yes",3,2,2,"1.47","-0.19","1.40"
"14","A","Mco","yes",0,-2,0,"0.62","0.50","1.90"
"15","H","StE","yes",3,1,2,"1.92","-0.56","1.34"
"16","A","Len","yes",3,1,1,"1.52","-0.23","1.11"
"17","H","Str","yes",0,-1,1,"1.03","0.17","1.28"
"18","A","Lyo","yes",1,0,0,"0.84","0.32","1.60"
"19","H","Mtp","yes",0,-1,1,"2.44","-0.97","0.62"
"20","H","Nic","yes",1,0,1,"0.97","0.21","0.84"
"21","A","Aux","yes",1,0,2,"1.31","-0.06","0.78"
"22","H","PSG","yes",0,-1,0,"0.28","0.77","1.55"
"23","A","Hav","yes",3,3,4,"2.22","-0.80","0.75"
"24","A","Ang","yes",3,4,4,"1.88","-0.52","0.23"
"25","H","Mco","yes",1,0,1,"1.03","0.17","0.40"
"26","A","Str","yes",0,-1,1,"0.84","0.32","0.72"
"27","H","Bre","yes",0,-2,2,"1.34","-0.08","0.63"
"28","A","Mar","yes",0,-1,2,"0.89","0.28","0.92"
"29","H","Lil","yes",0,-1,1,"0.97","0.21","1.13"
"30","A","Rei","yes",0,-1,0,"1.94","-0.57","0.56"
"31","A","Nan","yes",1,0,0,"1.66","-0.34","0.21"
"32","H","Ren","yes",3,1,2,"1.61","-0.31","-0.09"
"33","H","Len","yes",1,0,1,"0.69","0.44","0.35"
"34","A","StE","yes",3,1,3,"1.67","-0.35","0.00"
