"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ren","yes",0,-3,0,"1.27","0.24","0.24"
"2","H","Mco","yes",0,-2,0,"1.95","-0.17","0.08"
"3","H","Str","yes",3,1,4,"1.96","-0.17","-0.09"
"4","A","Len","yes",1,0,0,"1.54","0.08","-0.01"
"5","H","Mar","yes",0,-1,2,"1.42","0.16","0.15"
"6","A","Tou","yes",3,1,2,"1.72","-0.03","0.12"
"7","H","Nan","yes",3,2,2,"2.32","-0.38","-0.26"
"8","A","Hav","yes",3,4,4,"2.24","-0.33","-0.60"
"9","H","Aux","yes",1,0,2,"2.31","-0.38","-0.97"
"10","A","Lil","yes",1,0,1,"0.74","0.56","-0.42"
"11","H","StE","yes",3,1,1,"2.56","-0.53","-0.94"
"12","A","Rei","yes",1,0,1,"1.96","-0.17","-1.11"
"13","H","Nic","yes",3,3,4,"1.90","-0.13","-1.25"
"14","A","Ang","yes",3,3,3,"1.90","-0.13","-1.38"
"15","A","PSG","yes",0,-2,1,"0.37","0.78","-0.60"
"16","H","Mtp","yes",3,1,1,"2.79","-0.66","-1.26"
"17","A","Bre","yes",0,-1,1,"0.97","0.42","-0.84"
"18","H","Tou","yes",1,0,0,"1.97","-0.18","-1.01"
"19","A","Nan","yes",1,0,1,"1.68","0.00","-1.01"
"20","A","Mar","yes",0,-1,2,"0.90","0.46","-0.55"
"21","H","Rei","yes",3,4,4,"2.23","-0.33","-0.88"
"22","A","Mtp","yes",3,3,4,"2.16","-0.29","-1.17"
"23","H","PSG","yes",0,-1,2,"0.80","0.52","-0.65"
"24","H","Bre","yes",3,1,2,"2.21","-0.32","-0.97"
"25","A","Nic","yes",3,2,2,"0.74","0.56","-0.41"
"26","H","Hav","yes",3,2,4,"1.92","-0.15","-0.56"
"27","A","Str","yes",0,-2,2,"0.85","0.49","-0.07"
"28","H","Lil","yes",3,1,2,"1.90","-0.13","-0.20"
"29","A","Aux","yes",3,2,3,"1.32","0.21","0.01"
"30","A","StE","yes",0,-1,1,"1.69","-0.01","0.01"
"31","H","Ren","yes",3,3,4,"2.40","-0.43","-0.42"
"32","H","Len","yes",0,-1,1,"1.55","0.07","-0.35"
"33","A","Mco","yes",0,-2,0,"0.63","0.62","0.27"
"34","H","Ang","yes",3,2,2,"2.13","-0.27","0.00"
