"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"FC Girondins de Bordeaux",526,"FC Nantes",543,0,0,"D","2020-08-21","17:00:00","FINISHED"
1,"Dijon Football Côte d'Or",528,"Angers SCO",532,0,1,"A","2020-08-22","15:00:00","FINISHED"
1,"Lille OSC",521,"Stade Rennais FC 1901",529,1,1,"D","2020-08-22","19:00:00","FINISHED"
1,"AS Monaco FC",548,"Stade de Reims",547,2,2,"D","2020-08-23","11:00:00","FINISHED"
1,"FC Lorient",525,"RC Strasbourg Alsace",576,3,1,"H","2020-08-23","13:00:00","FINISHED"
1,"Nîmes Olympique",556,"Stade Brestois 29",512,4,0,"H","2020-08-23","13:00:00","FINISHED"
1,"OGC Nice",522,"Racing Club de Lens",546,2,1,"H","2020-08-23","15:00:00","FINISHED"
2,"Olympique Lyonnais",523,"Dijon Football Côte d'Or",528,4,1,"H","2020-08-28","19:00:00","FINISHED"
2,"Stade Rennais FC 1901",529,"Montpellier HSC",518,2,1,"H","2020-08-29","15:00:00","FINISHED"
2,"RC Strasbourg Alsace",576,"OGC Nice",522,0,2,"A","2020-08-29","19:00:00","FINISHED"
2,"Stade de Reims",547,"Lille OSC",521,0,1,"A","2020-08-30","11:00:00","FINISHED"
2,"AS Saint-Étienne",527,"FC Lorient",525,2,0,"H","2020-08-30","13:00:00","FINISHED"
2,"Angers SCO",532,"FC Girondins de Bordeaux",526,0,2,"A","2020-08-30","13:00:00","FINISHED"
2,"FC Nantes",543,"Nîmes Olympique",556,2,1,"H","2020-08-30","13:00:00","FINISHED"
2,"FC Metz",545,"AS Monaco FC",548,0,1,"A","2020-08-30","13:00:00","FINISHED"
2,"Stade Brestois 29",512,"Olympique de Marseille",516,2,3,"A","2020-08-30","19:00:00","FINISHED"
2,"Racing Club de Lens",546,"Paris Saint-Germain FC",524,1,0,"H","2020-09-10","19:00:00","FINISHED"
3,"FC Girondins de Bordeaux",526,"Olympique Lyonnais",523,0,0,"D","2020-09-11","19:00:00","FINISHED"
